transaction_id,date_id,date,year,quarter,month,month_name,product_id,product_name,category,customer_id,company_name,segment,region,salesperson_id,salesperson_name,seniority,quantity,revenue,cost,profit,margin_pct
T02466,869,2024-05-18,2024,2,5,May,P015,Audit,Services,C0019,Correia,SMB,West,S028,Ana Luiza Azevedo,Mid,17,35689.8,19629.39,16060.41,45.0
T02467,753,2024-01-23,2024,1,1,January,P018,Enterprise Plan,Subscriptions,C0071,Pacheco,SMB,West,S004,Juan Fogaça,Senior,6,10714.2,5035.67,5678.53,53.0
T02468,563,2023-07-17,2023,3,7,July,P020,API Access,Subscriptions,C0057,Campos Ltda.,SMB,West,S010,Dra. Clarice Moraes,Junior,15,2224.5,756.33,1468.17,66.0
T02469,489,2023-05-04,2023,2,5,May,P014,Training,Services,C0147,Silveira e Filhos,Mid-Market,West,S019,Alexia das Neves,Mid,2,32879.1,21371.42,11507.68,35.0
T02470,895,2024-06-13,2024,2,6,June,P015,Audit,Services,C0079,Souza Lopes - EI,SMB,East,S013,Maria Isis Sousa,Mid,8,16795.2,9237.36,7557.84,45.0
T02471,104,2022-04-14,2022,2,4,April,P005,Cloud Storage,Software,C0169,Silva,Mid-Market,Central,S018,Igor Nascimento,Junior,14,45546.76,20951.51,24595.25,54.0
T02472,1025,2024-10-21,2024,4,10,October,P004,Security Suite,Software,C0042,Câmara,Mid-Market,North,S015,Liam da Cunha,Mid,5,6626.6,2650.64,3975.96,60.0
T02473,1007,2024-10-03,2024,4,10,October,P002,CRM License,Software,C0180,Farias,SMB,North,S030,Vinicius Martins,Mid,3,3605.94,1983.27,1622.67,45.0
T02474,407,2023-02-11,2023,1,2,February,P007,Server,Hardware,C0116,Campos Silveira - EI,Mid-Market,North,S004,Juan Fogaça,Senior,10,20277.7,12977.73,7299.97,36.0
T02475,167,2022-06-16,2022,2,6,June,P010,Network Switch,Hardware,C0004,Silva - ME,SMB,West,S009,Guilherme Alves,Mid,7,21310.24,7671.69,13638.55,64.0
T02476,509,2023-05-24,2023,2,5,May,P016,Basic Plan,Subscriptions,C0004,Silva - ME,SMB,West,S004,Juan Fogaça,Senior,11,8591.88,2921.24,5670.64,66.0
T02477,313,2022-11-09,2022,4,11,November,P010,Network Switch,Hardware,C0005,Monteiro Santos S.A.,SMB,Central,S029,Rhavi Fernandes,Junior,15,45664.8,16439.33,29225.47,64.0
T02478,763,2024-02-02,2024,1,2,February,P018,Enterprise Plan,Subscriptions,C0041,Vieira,SMB,Central,S016,Sophia Sampaio,Mid,2,3571.4,1678.56,1892.84,53.0
T02479,681,2023-11-12,2023,4,11,November,P017,Pro Plan,Subscriptions,C0108,Santos,SMB,South,S028,Ana Luiza Azevedo,Mid,5,1103.8,452.56,651.24,59.0
T02480,477,2023-04-22,2023,2,4,April,P013,Support,Services,C0087,Cardoso,SMB,West,S021,Ana Luiza Cunha,Senior,11,186090.08,74436.03,111654.05,60.0
T02481,73,2022-03-14,2022,1,3,March,P001,ERP License,Software,C0104,Pinto - EI,SMB,North,S015,Liam da Cunha,Mid,8,17483.44,6119.2,11364.24,65.0
T02482,582,2023-08-05,2023,3,8,August,P001,ERP License,Software,C0117,Nascimento da Luz Ltda.,Mid-Market,West,S024,Vicente Ribeiro,Mid,13,28410.59,9943.71,18466.88,65.0
T02483,262,2022-09-19,2022,3,9,September,P015,Audit,Services,C0101,Moura da Rosa S.A.,SMB,South,S002,Luiz Gustavo Barros,Mid,11,23093.4,12701.37,10392.03,45.0
T02484,245,2022-09-02,2022,3,9,September,P001,ERP License,Software,C0189,Farias Ltda.,Mid-Market,Central,S028,Ana Luiza Azevedo,Mid,17,37152.31,13003.31,24149.0,65.0
T02485,561,2023-07-15,2023,3,7,July,P006,Laptop,Hardware,C0075,Pires,SMB,North,S027,Helena Pimenta,Mid,15,33564.75,10740.72,22824.03,68.0
T02486,175,2022-06-24,2022,2,6,June,P013,Support,Services,C0183,Rios Ramos e Filhos,Mid-Market,South,S014,Maria Julia Marques,Mid,1,16917.28,6766.91,10150.37,60.0
T02487,109,2022-04-19,2022,2,4,April,P001,ERP License,Software,C0075,Pires,SMB,North,S003,Dra. Agatha Melo,Mid,19,41523.17,14533.11,26990.06,65.0
T02488,183,2022-07-02,2022,3,7,July,P005,Cloud Storage,Software,C0013,Oliveira,SMB,South,S022,Sr. Mateus Abreu,Mid,16,52053.44,23944.58,28108.86,54.0
T02489,192,2022-07-11,2022,3,7,July,P009,Printer,Hardware,C0142,Fonseca Ltda.,SMB,West,S028,Ana Luiza Azevedo,Mid,19,82940.13,32346.65,50593.48,61.0
T02490,65,2022-03-06,2022,1,3,March,P017,Pro Plan,Subscriptions,C0188,da Paz Ltda.,SMB,South,S023,Caleb Duarte,Senior,13,2869.88,1176.65,1693.23,59.0
T02491,963,2024-08-20,2024,3,8,August,P016,Basic Plan,Subscriptions,C0200,Azevedo S.A.,Enterprise,West,S004,Juan Fogaça,Senior,4,3124.32,1062.27,2062.05,66.0
T02492,864,2024-05-13,2024,2,5,May,P008,Monitor,Hardware,C0025,Monteiro - EI,Mid-Market,South,S030,Vinicius Martins,Mid,11,32925.42,14816.44,18108.98,55.0
T02493,369,2023-01-04,2023,1,1,January,P017,Pro Plan,Subscriptions,C0115,da Costa,SMB,Central,S001,Dr. Luiz Otávio Monteiro,Mid,18,3973.68,1629.21,2344.47,59.0
T02494,851,2024-04-30,2024,2,4,April,P015,Audit,Services,C0172,Costela S/A,SMB,East,S023,Caleb Duarte,Senior,18,37789.2,20784.06,17005.14,45.0
T02495,43,2022-02-12,2022,1,2,February,P001,ERP License,Software,C0082,Teixeira,Enterprise,East,S028,Ana Luiza Azevedo,Mid,10,21854.3,7649.0,14205.3,65.0
T02496,488,2023-05-03,2023,2,5,May,P012,Implementation,Services,C0010,Pereira,Enterprise,North,S009,Guilherme Alves,Mid,17,93970.73,38528.0,55442.73,59.0
T02497,78,2022-03-19,2022,1,3,March,P005,Cloud Storage,Software,C0199,Ribeiro da Mota S.A.,SMB,West,S017,Mirella Brito,Mid,13,42293.42,19454.97,22838.45,54.0
T02498,826,2024-04-05,2024,2,4,April,P006,Laptop,Hardware,C0050,Nogueira Alves - EI,Mid-Market,North,S014,Maria Julia Marques,Mid,14,31327.1,10024.67,21302.43,68.0
T02499,674,2023-11-05,2023,4,11,November,P001,ERP License,Software,C0172,Costela S/A,SMB,East,S017,Mirella Brito,Mid,7,15298.01,5354.3,9943.71,65.0
T02500,701,2023-12-02,2023,4,12,December,P001,ERP License,Software,C0142,Fonseca Ltda.,SMB,West,S001,Dr. Luiz Otávio Monteiro,Mid,10,21854.3,7649.0,14205.3,65.0
T02501,759,2024-01-29,2024,1,1,January,P010,Network Switch,Hardware,C0015,Carvalho,SMB,Central,S010,Dra. Clarice Moraes,Junior,3,9132.96,3287.87,5845.09,64.0
T02502,728,2023-12-29,2023,4,12,December,P010,Network Switch,Hardware,C0016,Pires,SMB,South,S023,Caleb Duarte,Senior,2,6088.64,2191.91,3896.73,64.0
T02503,925,2024-07-13,2024,3,7,July,P003,BI Tool,Software,C0002,Machado Barbosa - EI,SMB,West,S016,Sophia Sampaio,Mid,19,11259.97,4053.59,7206.38,64.0
T02504,902,2024-06-20,2024,2,6,June,P017,Pro Plan,Subscriptions,C0158,da Paz,SMB,West,S027,Helena Pimenta,Mid,7,1545.32,633.58,911.74,59.0
T02505,889,2024-06-07,2024,2,6,June,P019,Add-on Pack,Subscriptions,C0030,Freitas,SMB,Central,S025,Bella Fernandes,Junior,5,5832.15,3324.33,2507.82,43.0
T02506,993,2024-09-19,2024,3,9,September,P011,Consulting,Services,C0082,Teixeira,Enterprise,East,S019,Alexia das Neves,Mid,3,56732.94,28933.8,27799.14,49.0
T02507,339,2022-12-05,2022,4,12,December,P018,Enterprise Plan,Subscriptions,C0031,Garcia Barros S/A,Mid-Market,Central,S024,Vicente Ribeiro,Mid,2,3571.4,1678.56,1892.84,53.0
T02508,193,2022-07-12,2022,3,7,July,P002,CRM License,Software,C0077,Cavalcanti,SMB,Central,S025,Bella Fernandes,Junior,6,7211.88,3966.53,3245.35,45.0
T02509,283,2022-10-10,2022,4,10,October,P009,Printer,Hardware,C0148,Siqueira Machado S/A,SMB,North,S003,Dra. Agatha Melo,Mid,14,61113.78,23834.37,37279.41,61.0
T02510,390,2023-01-25,2023,1,1,January,P017,Pro Plan,Subscriptions,C0177,Castro,SMB,South,S028,Ana Luiza Azevedo,Mid,7,1545.32,633.58,911.74,59.0
T02511,1000,2024-09-26,2024,3,9,September,P014,Training,Services,C0114,Porto,Mid-Market,Central,S012,Danilo Fonseca,Mid,2,32879.1,21371.42,11507.68,35.0
T02512,525,2023-06-09,2023,2,6,June,P004,Security Suite,Software,C0035,da Rocha - EI,SMB,South,S003,Dra. Agatha Melo,Mid,11,14578.52,5831.41,8747.11,60.0
T02513,659,2023-10-21,2023,4,10,October,P017,Pro Plan,Subscriptions,C0023,da Rosa S/A,Mid-Market,South,S015,Liam da Cunha,Mid,3,662.28,271.53,390.75,59.0
T02514,716,2023-12-17,2023,4,12,December,P017,Pro Plan,Subscriptions,C0106,Moreira - EI,Enterprise,South,S017,Mirella Brito,Mid,9,1986.84,814.6,1172.24,59.0
T02515,891,2024-06-09,2024,2,6,June,P012,Implementation,Services,C0097,Carvalho,SMB,South,S018,Igor Nascimento,Junior,8,44221.52,18130.82,26090.7,59.0
T02516,452,2023-03-28,2023,1,3,March,P020,API Access,Subscriptions,C0115,da Costa,SMB,Central,S007,Rebeca Moraes,Junior,11,1631.3,554.64,1076.66,66.0
T02517,428,2023-03-04,2023,1,3,March,P018,Enterprise Plan,Subscriptions,C0100,Machado das Neves - EI,SMB,South,S019,Alexia das Neves,Mid,18,32142.6,15107.02,17035.58,53.0
T02518,1046,2024-11-11,2024,4,11,November,P003,BI Tool,Software,C0189,Farias Ltda.,Mid-Market,Central,S007,Rebeca Moraes,Junior,1,592.63,213.35,379.28,64.0
T02519,883,2024-06-01,2024,2,6,June,P011,Consulting,Services,C0055,Rodrigues,SMB,West,S005,Joaquim Casa Grande,Mid,15,283664.7,144669.0,138995.7,49.0
T02520,313,2022-11-09,2022,4,11,November,P018,Enterprise Plan,Subscriptions,C0195,Cavalcante,Enterprise,West,S026,Vitor Hugo da Costa,Senior,4,7142.8,3357.12,3785.68,53.0
T02521,840,2024-04-19,2024,2,4,April,P004,Security Suite,Software,C0008,Cassiano,SMB,South,S008,Hellena Cirino,Mid,4,5301.28,2120.51,3180.77,60.0
T02522,519,2023-06-03,2023,2,6,June,P017,Pro Plan,Subscriptions,C0168,Martins,SMB,South,S021,Ana Luiza Cunha,Senior,10,2207.6,905.12,1302.48,59.0
T02523,375,2023-01-10,2023,1,1,January,P018,Enterprise Plan,Subscriptions,C0059,Pires,Mid-Market,South,S016,Sophia Sampaio,Mid,11,19642.7,9232.07,10410.63,53.0
T02524,451,2023-03-27,2023,1,3,March,P005,Cloud Storage,Software,C0128,da Rosa,Mid-Market,West,S016,Sophia Sampaio,Mid,18,58560.12,26937.66,31622.46,54.0
T02525,1015,2024-10-11,2024,4,10,October,P014,Training,Services,C0032,Pereira da Luz - EI,Mid-Market,Central,S019,Alexia das Neves,Mid,15,246593.25,160285.61,86307.64,35.0
T02526,595,2023-08-18,2023,3,8,August,P010,Network Switch,Hardware,C0093,Nunes Machado e Filhos,SMB,East,S025,Bella Fernandes,Junior,3,9132.96,3287.87,5845.09,64.0
T02527,500,2023-05-15,2023,2,5,May,P015,Audit,Services,C0007,Almeida,Mid-Market,West,S015,Liam da Cunha,Mid,7,14695.8,8082.69,6613.11,45.0
T02528,464,2023-04-09,2023,2,4,April,P001,ERP License,Software,C0002,Machado Barbosa - EI,SMB,West,S007,Rebeca Moraes,Junior,7,15298.01,5354.3,9943.71,65.0
T02529,113,2022-04-23,2022,2,4,April,P016,Basic Plan,Subscriptions,C0085,Aragão,Mid-Market,South,S005,Joaquim Casa Grande,Mid,17,13278.36,4514.64,8763.72,66.0
T02530,1036,2024-11-01,2024,4,11,November,P011,Consulting,Services,C0134,Pastor,Mid-Market,North,S023,Caleb Duarte,Senior,16,302575.68,154313.6,148262.08,49.0
T02531,331,2022-11-27,2022,4,11,November,P020,API Access,Subscriptions,C0106,Moreira - EI,Enterprise,South,S011,Dr. Vitor Gabriel Caldeira,Mid,16,2372.8,806.75,1566.05,66.0
T02532,140,2022-05-20,2022,2,5,May,P006,Laptop,Hardware,C0036,Cassiano Ltda.,Mid-Market,East,S010,Dra. Clarice Moraes,Junior,8,17901.2,5728.38,12172.82,68.0
T02533,902,2024-06-20,2024,2,6,June,P016,Basic Plan,Subscriptions,C0160,da Paz,Enterprise,Central,S025,Bella Fernandes,Junior,3,2343.24,796.7,1546.54,66.0
T02534,517,2023-06-01,2023,2,6,June,P002,CRM License,Software,C0045,da Luz,Mid-Market,West,S021,Ana Luiza Cunha,Senior,15,18029.7,9916.34,8113.36,45.0
T02535,569,2023-07-23,2023,3,7,July,P001,ERP License,Software,C0042,Câmara,Mid-Market,North,S023,Caleb Duarte,Senior,1,2185.43,764.9,1420.53,65.0
T02536,846,2024-04-25,2024,2,4,April,P009,Printer,Hardware,C0053,Garcia Guerra e Filhos,Enterprise,South,S027,Helena Pimenta,Mid,10,43652.7,17024.55,26628.15,61.0
T02537,1093,2024-12-28,2024,4,12,December,P012,Implementation,Services,C0110,Borges,Enterprise,East,S009,Guilherme Alves,Mid,2,11055.38,4532.71,6522.67,59.0
T02538,118,2022-04-28,2022,2,4,April,P017,Pro Plan,Subscriptions,C0009,Melo e Filhos,Mid-Market,East,S001,Dr. Luiz Otávio Monteiro,Mid,7,1545.32,633.58,911.74,59.0
T02539,888,2024-06-06,2024,2,6,June,P015,Audit,Services,C0087,Cardoso,SMB,West,S020,Joana Vieira,Mid,14,29391.6,16165.38,13226.22,45.0
T02540,1083,2024-12-18,2024,4,12,December,P019,Add-on Pack,Subscriptions,C0114,Porto,Mid-Market,Central,S001,Dr. Luiz Otávio Monteiro,Mid,16,18662.88,10637.84,8025.04,43.0
T02541,1057,2024-11-22,2024,4,11,November,P010,Network Switch,Hardware,C0075,Pires,SMB,North,S008,Hellena Cirino,Mid,15,45664.8,16439.33,29225.47,64.0
T02542,50,2022-02-19,2022,1,2,February,P012,Implementation,Services,C0177,Castro,SMB,South,S003,Dra. Agatha Melo,Mid,7,38693.83,15864.47,22829.36,59.0
T02543,19,2022-01-19,2022,1,1,January,P014,Training,Services,C0130,Pereira,SMB,Central,S002,Luiz Gustavo Barros,Mid,13,213714.15,138914.2,74799.95,35.0
T02544,726,2023-12-27,2023,4,12,December,P009,Printer,Hardware,C0195,Cavalcante,Enterprise,West,S030,Vinicius Martins,Mid,10,43652.7,17024.55,26628.15,61.0
T02545,197,2022-07-16,2022,3,7,July,P013,Support,Services,C0011,da Cruz,Mid-Market,East,S004,Juan Fogaça,Senior,9,152255.52,60902.21,91353.31,60.0
T02546,559,2023-07-13,2023,3,7,July,P003,BI Tool,Software,C0050,Nogueira Alves - EI,Mid-Market,North,S027,Helena Pimenta,Mid,9,5333.67,1920.12,3413.55,64.0
T02547,452,2023-03-28,2023,1,3,March,P014,Training,Services,C0163,Mendes e Filhos,Enterprise,North,S019,Alexia das Neves,Mid,6,98637.3,64114.24,34523.06,35.0
T02548,289,2022-10-16,2022,4,10,October,P010,Network Switch,Hardware,C0122,Sales Souza - EI,SMB,North,S011,Dr. Vitor Gabriel Caldeira,Mid,12,36531.84,13151.46,23380.38,64.0
T02549,391,2023-01-26,2023,1,1,January,P016,Basic Plan,Subscriptions,C0143,Mendes Gomes Ltda.,SMB,West,S005,Joaquim Casa Grande,Mid,14,10935.12,3717.94,7217.18,66.0
T02550,215,2022-08-03,2022,3,8,August,P007,Server,Hardware,C0075,Pires,SMB,North,S029,Rhavi Fernandes,Junior,7,14194.39,9084.41,5109.98,36.0
T02551,215,2022-08-03,2022,3,8,August,P004,Security Suite,Software,C0031,Garcia Barros S/A,Mid-Market,Central,S024,Vicente Ribeiro,Mid,8,10602.56,4241.02,6361.54,60.0
T02552,128,2022-05-08,2022,2,5,May,P020,API Access,Subscriptions,C0092,Pires,SMB,Central,S010,Dra. Clarice Moraes,Junior,8,1186.4,403.38,783.02,66.0
T02553,760,2024-01-30,2024,1,1,January,P011,Consulting,Services,C0190,Pereira,SMB,Central,S024,Vicente Ribeiro,Mid,8,151287.84,77156.8,74131.04,49.0
T02554,404,2023-02-08,2023,1,2,February,P016,Basic Plan,Subscriptions,C0156,Pereira,SMB,West,S027,Helena Pimenta,Mid,2,1562.16,531.13,1031.03,66.0
T02555,1053,2024-11-18,2024,4,11,November,P020,API Access,Subscriptions,C0153,Cavalcante Moura S.A.,SMB,Central,S023,Caleb Duarte,Senior,14,2076.2,705.91,1370.29,66.0
T02556,338,2022-12-04,2022,4,12,December,P004,Security Suite,Software,C0092,Pires,SMB,Central,S008,Hellena Cirino,Mid,10,13253.2,5301.28,7951.92,60.0
T02557,831,2024-04-10,2024,2,4,April,P017,Pro Plan,Subscriptions,C0153,Cavalcante Moura S.A.,SMB,Central,S013,Maria Isis Sousa,Mid,18,3973.68,1629.21,2344.47,59.0
T02558,714,2023-12-15,2023,4,12,December,P013,Support,Services,C0075,Pires,SMB,North,S029,Rhavi Fernandes,Junior,18,304511.04,121804.42,182706.62,60.0
T02559,361,2022-12-27,2022,4,12,December,P011,Consulting,Services,C0092,Pires,SMB,Central,S005,Joaquim Casa Grande,Mid,18,340397.64,173602.8,166794.84,49.0
T02560,569,2023-07-23,2023,3,7,July,P003,BI Tool,Software,C0129,Teixeira S/A,SMB,North,S026,Vitor Hugo da Costa,Senior,16,9482.08,3413.55,6068.53,64.0
T02561,218,2022-08-06,2022,3,8,August,P009,Printer,Hardware,C0187,Pimenta Moura Ltda.,Mid-Market,South,S026,Vitor Hugo da Costa,Senior,5,21826.35,8512.28,13314.07,61.0
T02562,202,2022-07-21,2022,3,7,July,P006,Laptop,Hardware,C0197,Siqueira S/A,SMB,North,S027,Helena Pimenta,Mid,5,11188.25,3580.24,7608.01,68.0
T02563,17,2022-01-17,2022,1,1,January,P011,Consulting,Services,C0042,Câmara,Mid-Market,North,S012,Danilo Fonseca,Mid,10,189109.8,96446.0,92663.8,49.0
T02564,322,2022-11-18,2022,4,11,November,P016,Basic Plan,Subscriptions,C0110,Borges,Enterprise,East,S027,Helena Pimenta,Mid,17,13278.36,4514.64,8763.72,66.0
T02565,518,2023-06-02,2023,2,6,June,P019,Add-on Pack,Subscriptions,C0162,Alves Ltda.,SMB,Central,S013,Maria Isis Sousa,Mid,13,15163.59,8643.25,6520.34,43.0
T02566,681,2023-11-12,2023,4,11,November,P005,Cloud Storage,Software,C0194,Pinto Cavalcante S.A.,Mid-Market,North,S022,Sr. Mateus Abreu,Mid,17,55306.78,25441.12,29865.66,54.0
T02567,425,2023-03-01,2023,1,3,March,P014,Training,Services,C0018,Ferreira,Enterprise,North,S008,Hellena Cirino,Mid,18,295911.9,192342.74,103569.16,35.0
T02568,1019,2024-10-15,2024,4,10,October,P017,Pro Plan,Subscriptions,C0077,Cavalcanti,SMB,Central,S015,Liam da Cunha,Mid,13,2869.88,1176.65,1693.23,59.0
T02569,387,2023-01-22,2023,1,1,January,P003,BI Tool,Software,C0133,Nogueira,SMB,North,S013,Maria Isis Sousa,Mid,17,10074.71,3626.9,6447.81,64.0
T02570,778,2024-02-17,2024,1,2,February,P004,Security Suite,Software,C0020,Souza - ME,SMB,Central,S001,Dr. Luiz Otávio Monteiro,Mid,15,19879.8,7951.92,11927.88,60.0
T02571,98,2022-04-08,2022,2,4,April,P016,Basic Plan,Subscriptions,C0194,Pinto Cavalcante S.A.,Mid-Market,North,S022,Sr. Mateus Abreu,Mid,12,9372.96,3186.81,6186.15,66.0
T02572,208,2022-07-27,2022,3,7,July,P016,Basic Plan,Subscriptions,C0127,Garcia,SMB,Central,S006,Dr. Antony Souza,Junior,10,7810.8,2655.67,5155.13,66.0
T02573,586,2023-08-09,2023,3,8,August,P004,Security Suite,Software,C0075,Pires,SMB,North,S011,Dr. Vitor Gabriel Caldeira,Mid,13,17229.16,6891.66,10337.5,60.0
T02574,166,2022-06-15,2022,2,6,June,P019,Add-on Pack,Subscriptions,C0062,Moura,SMB,North,S013,Maria Isis Sousa,Mid,11,12830.73,7313.52,5517.21,43.0
T02575,22,2022-01-22,2022,1,1,January,P017,Pro Plan,Subscriptions,C0032,Pereira da Luz - EI,Mid-Market,Central,S021,Ana Luiza Cunha,Senior,3,662.28,271.53,390.75,59.0
T02576,154,2022-06-03,2022,2,6,June,P013,Support,Services,C0186,Peixoto Castro Ltda.,Enterprise,East,S020,Joana Vieira,Mid,10,169172.8,67669.12,101503.68,60.0
T02577,219,2022-08-07,2022,3,8,August,P001,ERP License,Software,C0178,Vieira,SMB,South,S001,Dr. Luiz Otávio Monteiro,Mid,11,24039.73,8413.91,15625.82,65.0
T02578,669,2023-10-31,2023,4,10,October,P012,Implementation,Services,C0166,Sá Peixoto - ME,SMB,South,S011,Dr. Vitor Gabriel Caldeira,Mid,6,33166.14,13598.12,19568.02,59.0
T02579,230,2022-08-18,2022,3,8,August,P004,Security Suite,Software,C0183,Rios Ramos e Filhos,Mid-Market,South,S026,Vitor Hugo da Costa,Senior,1,1325.32,530.13,795.19,60.0
T02580,20,2022-01-20,2022,1,1,January,P011,Consulting,Services,C0028,Costa Porto - ME,SMB,Central,S011,Dr. Vitor Gabriel Caldeira,Mid,6,113465.88,57867.6,55598.28,49.0
T02581,553,2023-07-07,2023,3,7,July,P005,Cloud Storage,Software,C0074,Pinto,Mid-Market,West,S008,Hellena Cirino,Mid,5,16266.7,7482.68,8784.02,54.0
T02582,950,2024-08-07,2024,3,8,August,P002,CRM License,Software,C0081,Silveira,Mid-Market,West,S022,Sr. Mateus Abreu,Mid,7,8413.86,4627.62,3786.24,45.0
T02583,148,2022-05-28,2022,2,5,May,P017,Pro Plan,Subscriptions,C0022,Borges - ME,SMB,South,S003,Dra. Agatha Melo,Mid,12,2649.12,1086.14,1562.98,59.0
T02584,403,2023-02-07,2023,1,2,February,P008,Monitor,Hardware,C0171,Brito,SMB,Central,S028,Ana Luiza Azevedo,Mid,12,35918.64,16163.39,19755.25,55.0
T02585,596,2023-08-19,2023,3,8,August,P006,Laptop,Hardware,C0164,Barbosa Fernandes S.A.,SMB,Central,S019,Alexia das Neves,Mid,7,15663.55,5012.34,10651.21,68.0
T02586,367,2023-01-02,2023,1,1,January,P009,Printer,Hardware,C0096,Cunha Caldeira - ME,Mid-Market,North,S012,Danilo Fonseca,Mid,2,8730.54,3404.91,5325.63,61.0
T02587,802,2024-03-12,2024,1,3,March,P013,Support,Services,C0122,Sales Souza - EI,SMB,North,S006,Dr. Antony Souza,Junior,1,16917.28,6766.91,10150.37,60.0
T02588,918,2024-07-06,2024,3,7,July,P011,Consulting,Services,C0123,Cassiano Monteiro - EI,Enterprise,East,S028,Ana Luiza Azevedo,Mid,18,340397.64,173602.8,166794.84,49.0
T02589,73,2022-03-14,2022,1,3,March,P016,Basic Plan,Subscriptions,C0052,Cavalcante,Mid-Market,South,S023,Caleb Duarte,Senior,12,9372.96,3186.81,6186.15,66.0
T02590,481,2023-04-26,2023,2,4,April,P016,Basic Plan,Subscriptions,C0164,Barbosa Fernandes S.A.,SMB,Central,S008,Hellena Cirino,Mid,7,5467.56,1858.97,3608.59,66.0
T02591,560,2023-07-14,2023,3,7,July,P002,CRM License,Software,C0156,Pereira,SMB,West,S005,Joaquim Casa Grande,Mid,19,22837.62,12560.69,10276.93,45.0
T02592,745,2024-01-15,2024,1,1,January,P010,Network Switch,Hardware,C0078,Aragão,Mid-Market,East,S010,Dra. Clarice Moraes,Junior,3,9132.96,3287.87,5845.09,64.0
T02593,100,2022-04-10,2022,2,4,April,P012,Implementation,Services,C0186,Peixoto Castro Ltda.,Enterprise,East,S022,Sr. Mateus Abreu,Mid,10,55276.9,22663.53,32613.37,59.0
T02594,1083,2024-12-18,2024,4,12,December,P008,Monitor,Hardware,C0164,Barbosa Fernandes S.A.,SMB,Central,S016,Sophia Sampaio,Mid,11,32925.42,14816.44,18108.98,55.0
T02595,508,2023-05-23,2023,2,5,May,P011,Consulting,Services,C0070,Pacheco e Filhos,SMB,West,S012,Danilo Fonseca,Mid,5,94554.9,48223.0,46331.9,49.0
T02596,258,2022-09-15,2022,3,9,September,P010,Network Switch,Hardware,C0137,Borges,Mid-Market,North,S017,Mirella Brito,Mid,2,6088.64,2191.91,3896.73,64.0
T02597,413,2023-02-17,2023,1,2,February,P013,Support,Services,C0021,Farias Moraes S.A.,SMB,North,S006,Dr. Antony Souza,Junior,8,135338.24,54135.3,81202.94,60.0
T02598,1089,2024-12-24,2024,4,12,December,P017,Pro Plan,Subscriptions,C0064,Pacheco,SMB,Central,S009,Guilherme Alves,Mid,14,3090.64,1267.16,1823.48,59.0
T02599,595,2023-08-18,2023,3,8,August,P007,Server,Hardware,C0076,Pereira,Enterprise,North,S010,Dra. Clarice Moraes,Junior,8,16222.16,10382.18,5839.98,36.0
T02600,266,2022-09-23,2022,3,9,September,P003,BI Tool,Software,C0061,Rodrigues,Mid-Market,South,S020,Joana Vieira,Mid,6,3555.78,1280.08,2275.7,64.0
T02601,821,2024-03-31,2024,1,3,March,P020,API Access,Subscriptions,C0095,Ferreira,Mid-Market,East,S014,Maria Julia Marques,Mid,1,148.3,50.42,97.88,66.0
T02602,662,2023-10-24,2023,4,10,October,P013,Support,Services,C0040,Silva Leão S/A,SMB,West,S014,Maria Julia Marques,Mid,1,16917.28,6766.91,10150.37,60.0
T02603,947,2024-08-04,2024,3,8,August,P019,Add-on Pack,Subscriptions,C0184,Leão Ltda.,Enterprise,North,S026,Vitor Hugo da Costa,Senior,8,9331.44,5318.92,4012.52,43.0
T02604,560,2023-07-14,2023,3,7,July,P007,Server,Hardware,C0004,Silva - ME,SMB,West,S029,Rhavi Fernandes,Junior,11,22305.47,14275.5,8029.97,36.0
T02605,917,2024-07-05,2024,3,7,July,P009,Printer,Hardware,C0031,Garcia Barros S/A,Mid-Market,Central,S017,Mirella Brito,Mid,18,78574.86,30644.2,47930.66,61.0
T02606,891,2024-06-09,2024,2,6,June,P019,Add-on Pack,Subscriptions,C0155,Ramos Aragão S/A,Enterprise,East,S030,Vinicius Martins,Mid,10,11664.3,6648.65,5015.65,43.0
